Feature ID	Taxon	Confidence
13c50392070d725a8507c5f0cd4efaf8	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Salinisphaerales;D_4__Salinisphaeraceae;D_5__Salinisphaera;D_6__Salinisphaera hydrothermalis	0.9553299058176542
921395fcc094eb8c0a80502d0297ff2e	Unassigned	0.7801590494080383
7c235316f13b5afc93966d413373615b	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Steroidobacterales;D_4__Woeseiaceae;D_5__Woeseia	0.7722179258217898
e1f034e405b9c5791db4559ea39c64cf	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__GCA-900066225	0.9274573403598773
20ccc25757cf55a07da5f8b42cdc1b85	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Peptococcaceae;D_5__Desulfotomaculum	0.9838030632722906
7bcb06000b228d4e1fadbbdf19029b3d	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__CCD24	0.8609853804406948
75b7e2cdbc59ed37c544033bee3a3030	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Propionibacteriales;D_4__Propionibacteriaceae;D_5__Cutibacterium	0.9995591034171997
957eed06c585b855b14a91263679fd26	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiaceae;D_5__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	0.963276900503775
b4d1f828a7736e1d279c888ab0cb38fa	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Acetobacterales;D_4__Acetobacteraceae;D_5__Rhodovarius;D_6__Rhodovarius sp. CCP-6	0.9937914531292017
9efa85cf525444d1890f33a1e52051ee	Unassigned	0.772843753497968
caec79fbb9fce6ab10fd2a03d17476c5	D_0__Bacteria;D_1__Spirochaetes;D_2__Spirochaetia;D_3__Spirochaetales;D_4__Spirochaetaceae;D_5__uncultured;D_6__Spironema culicis	0.7495195335493453
8dc79cd7a4bf5bf45bb4c93e974d7bd6	D_0__Bacteria;D_1__Actinobacteria;D_2__Rubrobacteria;D_3__Rubrobacterales;D_4__Rubrobacteriaceae;D_5__Rubrobacter;D_6__metagenome	0.9962765069981304
8f2f0b00aa786646859472582cb5cb90	D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Isosphaerales;D_4__Isosphaeraceae	0.9997703740923358
fd1a9c640e5569d5df9c68fce6c7b2bc	D_0__Bacteria;D_1__RsaHF231;D_2__uncultured bacterium;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	0.999521316431056
0026382783352fde98d2b81f7b72109a	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Halomonadaceae;D_5__Zymobacter;D_6__uncultured gamma proteobacterium	0.9898237343751357
2f33dce43b6c25d5e35ca182d0d02341	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Pseudonocardiales;D_4__Pseudonocardiaceae;D_5__Crossiella;D_6__uncultured bacterium	0.8678777373874053
a2250239b3c5abd9a9d684998dcaae81	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Staphylococcus	0.9999948997444621
